id_usuario,id_curso,carreira_desejada,area_atuacao,nivel_experiencia,nivel_experiencia_num,idade,anos_experiencia,escolaridade,escolaridade_num,tempo_disponivel_semanal,nivel_curso,nivel_curso_num,carga_horaria,avaliacao_media,taxa_conclusao_media,popularidade_score,match_nivel,match_tempo,match_carreira,score_relevancia,probabilidade_conclusao,concluiu,progresso
28,10140,Arquiteto de Software,Desenvolvimento de Software,Intermediário,2,45,6,Mestrado,7,20,AVANCADO,3,35,4.8,88.7,94,0.3,1.0,1.0,7.68,0.6182,1,100.0
28,10137,Arquiteto de Software,Desenvolvimento de Software,Intermediário,2,45,6,Mestrado,7,20,AVANCADO,3,40,4.9,86.4,93,0.3,1.0,1.0,8.31,0.7088,1,100.0
28,10143,Arquiteto de Software,Desenvolvimento de Software,Intermediário,2,45,6,Mestrado,7,20,INTERMEDIARIO,2,20,4.8,91.4,95,1.0,1.0,1.0,10.0,0.98,1,100.0
28,10142,Arquiteto de Software,Desenvolvimento de Software,Intermediário,2,45,6,Mestrado,7,20,AVANCADO,3,48,4.9,86.9,94,0.3,1.0,1.0,7.69,0.8554,1,100.0
28,10134,Arquiteto de Software,Desenvolvimento de Software,Intermediário,2,45,6,Mestrado,7,20,AVANCADO,3,45,4.9,88.3,95,0.3,1.0,1.0,7.68,0.8821,1,100.0
28,10069,Arquiteto de Software,Desenvolvimento de Software,Intermediário,2,45,6,Mestrado,7,20,AVANCADO,3,32,4.8,87.6,92,0.3,1.0,0.3,4.76,0.7179,1,100.0
28,10064,Arquiteto de Software,Desenvolvimento de Software,Intermediário,2,45,6,Mestrado,7,20,INTERMEDIARIO,2,45,4.9,89.8,95,1.0,1.0,0.3,6.77,0.7848,0,53.7
28,10070,Arquiteto de Software,Desenvolvimento de Software,Intermediário,2,45,6,Mestrado,7,20,AVANCADO,3,35,4.9,88.3,94,0.3,1.0,0.3,5.53,0.495,0,35.3
29,10100,Analista de Dados,Gestão de Produtos,Senior,3,25,7,Doutorado,8,4,BASICO,1,30,4.7,91.6,94,1.0,0.5,1.0,8.66,0.9104,1,100.0
29,10011,Analista de Dados,Gestão de Produtos,Senior,3,25,7,Doutorado,8,4,BASICO,1,30,4.6,84.0,87,1.0,0.5,1.0,7.82,0.9379,1,100.0
29,10094,Analista de Dados,Gestão de Produtos,Senior,3,25,7,Doutorado,8,4,INTERMEDIARIO,2,32,4.8,92.6,96,1.0,0.5,1.0,9.1,0.8026,1,100.0
29,10013,Analista de Dados,Gestão de Produtos,Senior,3,25,7,Doutorado,8,4,INTERMEDIARIO,2,25,4.6,85.0,88,1.0,0.5,1.0,9.07,0.8984,1,100.0
29,10014,Analista de Dados,Gestão de Produtos,Senior,3,25,7,Doutorado,8,4,INTERMEDIARIO,2,30,4.7,83.0,87,1.0,0.5,1.0,8.74,0.84,0,34.3
29,10139,Analista de Dados,Gestão de Produtos,Senior,3,25,7,Doutorado,8,4,AVANCADO,3,45,4.9,87.6,94,1.0,0.5,0.3,7.3,0.5388,1,100.0
29,10047,Analista de Dados,Gestão de Produtos,Senior,3,25,7,Doutorado,8,4,AVANCADO,3,40,4.9,87.3,93,1.0,0.5,0.3,6.44,0.7687,1,100.0
29,10061,Analista de Dados,Gestão de Produtos,Senior,3,25,7,Doutorado,8,4,AVANCADO,3,50,4.7,85.9,91,1.0,0.5,0.3,6.46,0.696,1,100.0
30,10116,Designer UX/UI,Estudante,Intermediário,2,40,4,Ensino Médio,2,5,BASICO,1,28,4.8,94.2,97,1.0,0.5,1.0,8.67,0.9268,1,100.0
30,10121,Designer UX/UI,Estudante,Intermediário,2,40,4,Ensino Médio,2,5,INTERMEDIARIO,2,32,4.8,91.2,96,1.0,0.5,1.0,10.0,0.8986,1,100.0
30,10013,Designer UX/UI,Estudante,Intermediário,2,40,4,Ensino Médio,2,5,INTERMEDIARIO,2,25,4.6,85.0,88,1.0,0.5,0.3,5.2,0.6211,1,100.0
30,10074,Designer UX/UI,Estudante,Intermediário,2,40,4,Ensino Médio,2,5,BASICO,1,35,4.9,91.5,96,1.0,0.5,0.3,6.32,0.5555,1,100.0
31,10154,Especialista em Cloud,Suporte Técnico,Intermediário,2,39,2,Ensino Médio,2,2,AVANCADO,3,48,4.9,88.7,96,0.3,0.5,1.0,7.41,0.837,1,100.0
31,10156,Especialista em Cloud,Suporte Técnico,Intermediário,2,39,2,Ensino Médio,2,2,AVANCADO,3,42,4.8,88.9,94,0.3,0.5,1.0,6.94,0.6488,1,100.0
31,10127,Especialista em Cloud,Suporte Técnico,Intermediário,2,39,2,Ensino Médio,2,2,INTERMEDIARIO,2,26,4.8,92.3,96,1.0,0.5,0.3,5.92,0.7042,1,100.0
32,10096,Analista de Dados,Desenvolvimento de Software,Intermediário,2,52,4,Ensino Fundamental,1,5,BASICO,1,28,4.8,93.8,96,1.0,0.5,1.0,8.7,0.9299,1,100.0
32,10095,Analista de Dados,Desenvolvimento de Software,Intermediário,2,52,4,Ensino Fundamental,1,5,INTERMEDIARIO,2,38,4.9,91.3,97,1.0,0.5,1.0,10.0,0.9054,1,100.0
32,10106,Analista de Dados,Desenvolvimento de Software,Intermediário,2,52,4,Ensino Fundamental,1,5,AVANCADO,3,48,4.9,86.8,95,0.3,0.5,0.3,4.8,0.5223,1,100.0
32,10053,Analista de Dados,Desenvolvimento de Software,Intermediário,2,52,4,Ensino Fundamental,1,5,AVANCADO,3,28,4.6,87.9,92,0.3,0.5,0.3,4.4,0.329,0,81.7
33,10114,Designer UX/UI,Desenvolvimento de Software,Junior,1,18,0,Ensino Médio,2,12,BASICO,1,32,4.9,93.4,97,1.0,1.0,1.0,9.62,0.9188,1,100.0
33,10123,Designer UX/UI,Desenvolvimento de Software,Junior,1,18,0,Ensino Médio,2,12,BASICO,1,18,4.8,94.8,98,1.0,1.0,1.0,10.0,0.9016,1,100.0
33,10021,Designer UX/UI,Desenvolvimento de Software,Junior,1,18,0,Ensino Médio,2,12,INTERMEDIARIO,2,40,4.7,84.0,87,0.3,1.0,1.0,8.24,0.7034,1,100.0
33,10150,Designer UX/UI,Desenvolvimento de Software,Junior,1,18,0,Ensino Médio,2,12,AVANCADO,3,35,4.8,87.9,93,0.3,1.0,0.3,5.58,0.7351,1,100.0
33,10072,Designer UX/UI,Desenvolvimento de Software,Junior,1,18,0,Ensino Médio,2,12,INTERMEDIARIO,2,28,4.8,89.2,93,0.3,1.0,0.3,4.93,0.5924,1,100.0
34,10166,Analista de Segurança,Suporte Técnico,Intermediário,2,31,6,Superior Incompleto,4,20,INTERMEDIARIO,2,38,4.8,89.4,94,1.0,1.0,1.0,10.0,0.9353,1,100.0
34,10171,Analista de Segurança,Suporte Técnico,Intermediário,2,31,6,Superior Incompleto,4,20,AVANCADO,3,48,4.8,86.4,93,0.3,1.0,1.0,8.0,0.7476,0,91.7
34,10069,Analista de Segurança,Suporte Técnico,Intermediário,2,31,6,Superior Incompleto,4,20,AVANCADO,3,32,4.8,87.6,92,0.3,1.0,0.3,5.5,0.6652,1,100.0
35,10011,Engenheiro de Dados,Desenvolvimento de Software,Senior,3,32,14,Ensino Fundamental,1,5,BASICO,1,30,4.6,84.0,87,1.0,0.5,1.0,8.34,0.7175,0,65.3
35,10092,Engenheiro de Dados,Desenvolvimento de Software,Senior,3,32,14,Ensino Fundamental,1,5,AVANCADO,3,30,4.7,88.7,93,1.0,0.5,1.0,8.33,0.98,1,100.0
35,10014,Engenheiro de Dados,Desenvolvimento de Software,Senior,3,32,14,Ensino Fundamental,1,5,INTERMEDIARIO,2,30,4.7,83.0,87,1.0,0.5,1.0,7.81,0.8993,1,100.0
35,10088,Engenheiro de Dados,Desenvolvimento de Software,Senior,3,32,14,Ensino Fundamental,1,5,AVANCADO,3,45,4.9,87.6,95,1.0,0.5,1.0,9.1,0.98,1,100.0
35,10164,Engenheiro de Dados,Desenvolvimento de Software,Senior,3,32,14,Ensino Fundamental,1,5,BASICO,1,35,4.8,91.6,96,1.0,0.5,0.3,6.28,0.5306,1,100.0
35,10149,Engenheiro de Dados,Desenvolvimento de Software,Senior,3,32,14,Ensino Fundamental,1,5,AVANCADO,3,38,4.8,88.3,94,1.0,0.5,0.3,7.19,0.5443,1,100.0
36,10011,Engenheiro de Dados,Infraestrutura/Cloud,Senior,3,49,6,Ensino Médio,2,2,BASICO,1,30,4.6,84.0,87,1.0,0.5,1.0,8.59,0.9219,1,100.0
36,10089,Engenheiro de Dados,Infraestrutura/Cloud,Senior,3,49,6,Ensino Médio,2,2,AVANCADO,3,40,4.8,86.3,93,1.0,0.5,1.0,9.38,0.7438,1,100.0
36,10091,Engenheiro de Dados,Infraestrutura/Cloud,Senior,3,49,6,Ensino Médio,2,2,INTERMEDIARIO,2,35,4.8,89.1,94,1.0,0.5,1.0,9.24,0.6238,0,33.5
36,10010,Engenheiro de Dados,Infraestrutura/Cloud,Senior,3,49,6,Ensino Médio,2,2,BASICO,1,35,4.7,86.0,89,1.0,0.5,1.0,8.76,0.9419,1,100.0
36,10037,Engenheiro de Dados,Infraestrutura/Cloud,Senior,3,49,6,Ensino Médio,2,2,INTERMEDIARIO,2,38,4.8,87.2,92,1.0,0.5,0.3,6.59,0.599,1,100.0
36,10117,Engenheiro de Dados,Infraestrutura/Cloud,Senior,3,49,6,Ensino Médio,2,2,AVANCADO,3,40,4.9,89.6,95,1.0,0.5,0.3,6.1,0.5732,1,100.0
36,10062,Engenheiro de Dados,Infraestrutura/Cloud,Senior,3,49,6,Ensino Médio,2,2,INTERMEDIARIO,2,30,4.8,89.5,93,1.0,0.5,0.3,5.28,0.6205,1,100.0
37,10176,QA/Tester,Design,Junior,1,49,3,Ensino Fundamental,1,8,INTERMEDIARIO,2,32,4.9,91.8,96,0.3,1.0,1.0,8.24,0.5793,1,100.0
37,10174,QA/Tester,Design,Junior,1,49,3,Ensino Fundamental,1,8,BASICO,1,30,4.8,93.2,97,1.0,1.0,1.0,9.51,0.98,1,100.0
37,10042,QA/Tester,Design,Junior,1,49,3,Ensino Fundamental,1,8,INTERMEDIARIO,2,30,4.6,88.9,93,0.3,1.0,0.3,5.92,0.783,1,100.0
38,10183,QA/Tester,Qualidade de Software,Senior,3,40,6,Ensino Médio,2,6,INTERMEDIARIO,2,24,4.8,92.7,96,1.0,1.0,1.0,9.77,0.9467,1,100.0
38,10176,QA/Tester,Qualidade de Software,Senior,3,40,6,Ensino Médio,2,6,INTERMEDIARIO,2,32,4.9,91.8,96,1.0,0.5,1.0,9.44,0.9691,1,100.0
38,10182,QA/Tester,Qualidade de Software,Senior,3,40,6,Ensino Médio,2,6,AVANCADO,3,36,4.8,89.4,94,1.0,0.5,1.0,8.6,0.7094,1,100.0
38,10174,QA/Tester,Qualidade de Software,Senior,3,40,6,Ensino Médio,2,6,BASICO,1,30,4.8,93.2,97,1.0,0.5,1.0,9.25,0.8908,1,100.0
38,10135,QA/Tester,Qualidade de Software,Senior,3,40,6,Ensino Médio,2,6,AVANCADO,3,50,4.9,86.7,94,1.0,0.5,0.3,6.72,0.5793,0,90.4
38,10142,QA/Tester,Qualidade de Software,Senior,3,40,6,Ensino Médio,2,6,AVANCADO,3,48,4.9,86.9,94,1.0,0.5,0.3,7.24,0.5348,1,100.0
38,10150,QA/Tester,Qualidade de Software,Senior,3,40,6,Ensino Médio,2,6,AVANCADO,3,35,4.8,87.9,93,1.0,0.5,0.3,5.93,0.8439,1,100.0
39,10172,Analista de Segurança,Tecnologia da Informação,Intermediário,2,30,6,Técnico,3,5,AVANCADO,3,44,4.7,87.6,93,0.3,0.5,1.0,7.57,0.5547,0,12.4
39,10168,Analista de Segurança,Tecnologia da Informação,Intermediário,2,30,6,Técnico,3,5,INTERMEDIARIO,2,32,4.7,89.8,93,1.0,0.5,1.0,8.4,0.98,1,100.0
39,10173,Analista de Segurança,Tecnologia da Informação,Intermediário,2,30,6,Técnico,3,5,INTERMEDIARIO,2,30,4.8,90.7,95,1.0,0.5,1.0,8.35,0.7732,0,33.4
39,10169,Analista de Segurança,Tecnologia da Informação,Intermediário,2,30,6,Técnico,3,5,AVANCADO,3,45,4.9,87.3,95,0.3,0.5,1.0,7.21,0.729,0,62.9
39,10092,Analista de Segurança,Tecnologia da Informação,Intermediário,2,30,6,Técnico,3,5,AVANCADO,3,30,4.7,88.7,93,0.3,0.5,0.3,4.05,0.5655,1,100.0
39,10142,Analista de Segurança,Tecnologia da Informação,Intermediário,2,30,6,Técnico,3,5,AVANCADO,3,48,4.9,86.9,94,0.3,0.5,0.3,5.77,0.4363,0,41.5
39,10074,Analista de Segurança,Tecnologia da Informação,Intermediário,2,30,6,Técnico,3,5,BASICO,1,35,4.9,91.5,96,1.0,0.5,0.3,6.86,0.7585,1,100.0
40,10138,Arquiteto de Software,Infraestrutura/Cloud,Junior,1,39,1,Técnico,3,20,AVANCADO,3,38,4.8,89.1,94,0.3,1.0,1.0,7.73,0.98,1,100.0
40,10135,Arquiteto de Software,Infraestrutura/Cloud,Junior,1,39,1,Técnico,3,20,AVANCADO,3,50,4.9,86.7,94,0.3,1.0,1.0,7.77,0.8061,1,100.0
40,10142,Arquiteto de Software,Infraestrutura/Cloud,Junior,1,39,1,Técnico,3,20,AVANCADO,3,48,4.9,86.9,94,0.3,1.0,1.0,8.42,0.8777,0,20.0
40,10140,Arquiteto de Software,Infraestrutura/Cloud,Junior,1,39,1,Técnico,3,20,AVANCADO,3,35,4.8,88.7,94,0.3,1.0,1.0,8.62,0.6827,1,100.0
40,10066,Arquiteto de Software,Infraestrutura/Cloud,Junior,1,39,1,Técnico,3,20,INTERMEDIARIO,2,50,4.8,87.9,94,0.3,1.0,0.3,5.78,0.576,1,100.0
40,10088,Arquiteto de Software,Infraestrutura/Cloud,Junior,1,39,1,Técnico,3,20,AVANCADO,3,45,4.9,87.6,95,0.3,1.0,0.3,4.87,0.6148,0,38.6
41,10012,Cientista de Dados,Segurança da Informação,Junior,1,23,4,Mestrado,7,6,INTERMEDIARIO,2,45,4.7,82.0,86,0.3,0.5,1.0,6.83,0.6362,0,43.8
41,10075,Cientista de Dados,Segurança da Informação,Junior,1,23,4,Mestrado,7,6,INTERMEDIARIO,2,42,4.8,88.9,95,0.3,0.5,1.0,7.25,0.5473,1,100.0
41,10081,Cientista de Dados,Segurança da Informação,Junior,1,23,4,Mestrado,7,6,AVANCADO,3,38,4.7,86.8,92,0.3,0.5,1.0,7.91,0.6823,1,100.0
41,10080,Cientista de Dados,Segurança da Informação,Junior,1,23,4,Mestrado,7,6,AVANCADO,3,32,4.8,88.1,93,0.3,0.5,1.0,7.63,0.6175,1,100.0
41,10076,Cientista de Dados,Segurança da Informação,Junior,1,23,4,Mestrado,7,6,INTERMEDIARIO,2,48,4.9,87.6,95,0.3,0.5,1.0,7.83,0.7345,1,100.0
41,10004,Cientista de Dados,Segurança da Informação,Junior,1,23,4,Mestrado,7,6,INTERMEDIARIO,2,45,4.6,82.0,86,0.3,0.5,0.3,4.6,0.4859,0,61.3
41,10023,Cientista de Dados,Segurança da Informação,Junior,1,23,4,Mestrado,7,6,AVANCADO,3,45,4.8,82.0,86,0.3,0.5,0.3,4.36,0.4577,1,100.0
41,10053,Cientista de Dados,Segurança da Informação,Junior,1,23,4,Mestrado,7,6,AVANCADO,3,28,4.6,87.9,92,0.3,0.5,0.3,4.26,0.4732,1,100.0
42,10181,QA/Tester,Segurança da Informação,Senior,3,28,6,Superior Incompleto,4,2,INTERMEDIARIO,2,30,4.9,90.8,96,1.0,0.5,1.0,8.6,0.8245,1,100.0
42,10183,QA/Tester,Segurança da Informação,Senior,3,28,6,Superior Incompleto,4,2,INTERMEDIARIO,2,24,4.8,92.7,96,1.0,0.5,1.0,8.74,0.9188,1,100.0
42,10114,QA/Tester,Segurança da Informação,Senior,3,28,6,Superior Incompleto,4,2,BASICO,1,32,4.9,93.4,97,1.0,0.5,0.3,6.93,0.7137,1,100.0
43,10010,Analista de Dados,Suporte Técnico,Junior,1,18,0,Pós-graduação,6,20,BASICO,1,35,4.7,86.0,89,1.0,1.0,1.0,10.0,0.98,1,100.0
43,10014,Analista de Dados,Suporte Técnico,Junior,1,18,0,Pós-graduação,6,20,INTERMEDIARIO,2,30,4.7,83.0,87,0.3,1.0,1.0,7.92,0.98,1,100.0
43,10100,Analista de Dados,Suporte Técnico,Junior,1,18,0,Pós-graduação,6,20,BASICO,1,30,4.7,91.6,94,1.0,1.0,1.0,9.93,0.9428,1,100.0
43,10141,Analista de Dados,Suporte Técnico,Junior,1,18,0,Pós-graduação,6,20,AVANCADO,3,32,4.7,87.3,93,0.3,1.0,0.3,4.2,0.558,1,100.0
43,10076,Analista de Dados,Suporte Técnico,Junior,1,18,0,Pós-graduação,6,20,INTERMEDIARIO,2,48,4.9,87.6,95,0.3,1.0,0.3,6.07,0.6609,0,39.1
44,10104,DevOps Engineer,Segurança da Informação,Junior,1,23,4,Ensino Médio,2,20,BASICO,1,35,4.8,91.4,95,1.0,1.0,1.0,9.65,0.8886,0,93.8
44,10109,DevOps Engineer,Segurança da Informação,Junior,1,23,4,Ensino Médio,2,20,AVANCADO,3,45,4.8,87.5,94,0.3,1.0,1.0,8.52,0.8054,1,100.0
44,10110,DevOps Engineer,Segurança da Informação,Junior,1,23,4,Ensino Médio,2,20,INTERMEDIARIO,2,30,4.8,89.7,95,0.3,1.0,1.0,7.65,0.7157,0,24.7
44,10107,DevOps Engineer,Segurança da Informação,Junior,1,23,4,Ensino Médio,2,20,INTERMEDIARIO,2,28,4.8,91.6,96,0.3,1.0,1.0,8.9,0.98,1,100.0
44,10114,DevOps Engineer,Segurança da Informação,Junior,1,23,4,Ensino Médio,2,20,BASICO,1,32,4.9,93.4,97,1.0,1.0,0.3,6.26,0.743,1,100.0
44,10062,DevOps Engineer,Segurança da Informação,Junior,1,23,4,Ensino Médio,2,20,INTERMEDIARIO,2,30,4.8,89.5,93,0.3,1.0,0.3,6.07,0.6412,1,100.0
44,10061,DevOps Engineer,Segurança da Informação,Junior,1,23,4,Ensino Médio,2,20,AVANCADO,3,50,4.7,85.9,91,0.3,1.0,0.3,4.98,0.5972,0,59.5
45,10065,Desenvolvedor Mobile,Tecnologia da Informação,Junior,1,54,0,Ensino Fundamental,1,5,INTERMEDIARIO,2,48,4.9,90.2,96,0.3,0.5,1.0,7.02,0.882,1,100.0
45,10069,Desenvolvedor Mobile,Tecnologia da Informação,Junior,1,54,0,Ensino Fundamental,1,5,AVANCADO,3,32,4.8,87.6,92,0.3,0.5,1.0,6.74,0.6129,0,73.8
45,10018,Desenvolvedor Mobile,Tecnologia da Informação,Junior,1,54,0,Ensino Fundamental,1,5,BASICO,1,30,4.6,87.0,90,1.0,0.5,0.3,5.6,0.7642,1,100.0
46,10129,Product Manager,Segurança da Informação,Intermediário,2,41,14,Superior Incompleto,4,10,AVANCADO,3,35,4.9,89.7,95,0.3,1.0,1.0,8.0,0.8056,1,100.0
46,10124,Product Manager,Segurança da Informação,Intermediário,2,41,14,Superior Incompleto,4,10,BASICO,1,35,4.9,92.7,97,1.0,1.0,1.0,9.61,0.7997,1,100.0
46,10127,Product Manager,Segurança da Informação,Intermediário,2,41,14,Superior Incompleto,4,10,INTERMEDIARIO,2,26,4.8,92.3,96,1.0,1.0,1.0,9.61,0.98,1,100.0
46,10126,Product Manager,Segurança da Informação,Intermediário,2,41,14,Superior Incompleto,4,10,INTERMEDIARIO,2,30,4.9,91.6,96,1.0,1.0,1.0,9.54,0.98,1,100.0
46,10075,Product Manager,Segurança da Informação,Intermediário,2,41,14,Superior Incompleto,4,10,INTERMEDIARIO,2,42,4.8,88.9,95,1.0,0.5,0.3,6.3,0.5756,1,100.0
46,10182,Product Manager,Segurança da Informação,Intermediário,2,41,14,Superior Incompleto,4,10,AVANCADO,3,36,4.8,89.4,94,0.3,1.0,0.3,5.43,0.466,0,14.7
47,10044,Desenvolvedor Frontend,Outro,Intermediário,2,49,8,Ensino Fundamental,1,6,INTERMEDIARIO,2,25,4.7,91.2,94,1.0,0.5,1.0,8.97,0.98,1,100.0
47,10036,Desenvolvedor Frontend,Outro,Intermediário,2,49,8,Ensino Fundamental,1,6,INTERMEDIARIO,2,45,4.9,88.7,94,1.0,0.5,1.0,8.39,0.7664,0,57.9
47,10004,Desenvolvedor Frontend,Outro,Intermediário,2,49,8,Ensino Fundamental,1,6,INTERMEDIARIO,2,45,4.6,82.0,86,1.0,0.5,1.0,9.91,0.8788,1,100.0
47,10020,Desenvolvedor Frontend,Outro,Intermediário,2,49,8,Ensino Fundamental,1,6,BASICO,1,25,4.7,88.0,91,1.0,0.5,0.3,6.54,0.5393,1,100.0
47,10039,Desenvolvedor Frontend,Outro,Intermediário,2,49,8,Ensino Fundamental,1,6,BASICO,1,15,4.9,93.8,97,1.0,1.0,0.3,6.68,0.5352,1,100.0
48,10050,Desenvolvedor Frontend,Estudante,Intermediário,2,29,6,Ensino Médio,2,4,BASICO,1,18,4.8,93.5,96,1.0,0.5,1.0,9.69,0.7617,1,100.0
48,10047,Desenvolvedor Frontend,Estudante,Intermediário,2,29,6,Ensino Médio,2,4,AVANCADO,3,40,4.9,87.3,93,0.3,0.5,1.0,7.03,0.741,1,100.0
48,10049,Desenvolvedor Frontend,Estudante,Intermediário,2,29,6,Ensino Médio,2,4,AVANCADO,3,45,4.9,88.6,95,0.3,0.5,1.0,7.84,0.6217,1,100.0
48,10044,Desenvolvedor Frontend,Estudante,Intermediário,2,29,6,Ensino Médio,2,4,INTERMEDIARIO,2,25,4.7,91.2,94,1.0,0.5,1.0,9.36,0.7605,1,100.0
48,10055,Desenvolvedor Frontend,Estudante,Intermediário,2,29,6,Ensino Médio,2,4,AVANCADO,3,45,4.9,86.5,92,0.3,0.5,0.3,5.37,0.3779,0,63.1
48,10108,Desenvolvedor Frontend,Estudante,Intermediário,2,29,6,Ensino Médio,2,4,AVANCADO,3,40,4.9,88.3,94,0.3,0.5,0.3,4.21,0.3139,1,100.0
48,10115,Desenvolvedor Frontend,Estudante,Intermediário,2,29,6,Ensino Médio,2,4,INTERMEDIARIO,2,35,4.9,92.8,98,1.0,0.5,0.3,6.43,0.8249,1,100.0
49,10076,Cientista de Dados,Suporte Técnico,Junior,1,20,2,Superior Incompleto,4,8,INTERMEDIARIO,2,48,4.9,87.6,95,0.3,0.5,1.0,7.66,0.6822,1,100.0
49,10075,Cientista de Dados,Suporte Técnico,Junior,1,20,2,Superior Incompleto,4,8,INTERMEDIARIO,2,42,4.8,88.9,95,0.3,0.5,1.0,7.76,0.8401,1,100.0
49,10005,Cientista de Dados,Suporte Técnico,Junior,1,20,2,Superior Incompleto,4,8,INTERMEDIARIO,2,50,4.5,80.0,85,0.3,0.5,0.3,4.81,0.432,0,34.5
50,10017,Engenheiro de Machine Learning,Qualidade de Software,Intermediário,2,34,16,Doutorado,8,4,AVANCADO,3,40,4.7,78.0,84,0.3,0.5,1.0,6.21,0.6694,0,12.1
50,10151,Engenheiro de Machine Learning,Qualidade de Software,Intermediário,2,34,16,Doutorado,8,4,AVANCADO,3,55,4.7,84.6,91,0.3,0.5,1.0,8.01,0.9183,1,100.0
50,10144,Engenheiro de Machine Learning,Qualidade de Software,Intermediário,2,34,16,Doutorado,8,4,AVANCADO,3,48,4.9,87.4,95,0.3,0.5,1.0,8.38,0.6152,0,10.1
50,10015,Engenheiro de Machine Learning,Qualidade de Software,Intermediário,2,34,16,Doutorado,8,4,INTERMEDIARIO,2,55,4.8,80.0,85,1.0,0.5,1.0,8.67,0.7754,1,100.0
50,10114,Engenheiro de Machine Learning,Qualidade de Software,Intermediário,2,34,16,Doutorado,8,4,BASICO,1,32,4.9,93.4,97,1.0,0.5,0.3,6.04,0.6091,1,100.0
50,10057,Engenheiro de Machine Learning,Qualidade de Software,Intermediário,2,34,16,Doutorado,8,4,AVANCADO,3,40,4.7,87.8,92,0.3,0.5,0.3,4.92,0.5025,1,100.0
51,10158,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Superior Incompleto,4,2,AVANCADO,3,40,4.9,88.6,95,0.3,0.5,1.0,7.19,0.558,0,50.9
51,10154,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Superior Incompleto,4,2,AVANCADO,3,48,4.9,88.7,96,0.3,0.5,1.0,6.37,0.6429,1,100.0
51,10159,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Superior Incompleto,4,2,AVANCADO,3,35,4.8,89.4,95,0.3,0.5,1.0,8.16,0.8281,1,100.0
51,10106,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Superior Incompleto,4,2,AVANCADO,3,48,4.9,86.8,95,0.3,0.5,0.3,4.86,0.4711,0,70.8
51,10135,Especialista em Cloud,Infraestrutura/Cloud,Junior,1,19,1,Superior Incompleto,4,2,AVANCADO,3,50,4.9,86.7,94,0.3,0.5,0.3,5.19,0.4752,0,25.7
52,10004,Desenvolvedor Frontend,Tecnologia da Informação,Junior,1,36,1,Mestrado,7,8,INTERMEDIARIO,2,45,4.6,82.0,86,0.3,0.5,1.0,6.84,0.7042,1,100.0
52,10047,Desenvolvedor Frontend,Tecnologia da Informação,Junior,1,36,1,Mestrado,7,8,AVANCADO,3,40,4.9,87.3,93,0.3,0.5,1.0,6.74,0.6629,0,23.5
52,10046,Desenvolvedor Frontend,Tecnologia da Informação,Junior,1,36,1,Mestrado,7,8,BASICO,1,28,4.8,92.8,95,1.0,1.0,1.0,10.0,0.8928,1,100.0
52,10053,Desenvolvedor Frontend,Tecnologia da Informação,Junior,1,36,1,Mestrado,7,8,AVANCADO,3,28,4.6,87.9,92,0.3,1.0,1.0,8.57,0.7723,1,100.0
52,10147,Desenvolvedor Frontend,Tecnologia da Informação,Junior,1,36,1,Mestrado,7,8,AVANCADO,3,52,4.9,86.2,94,0.3,0.5,0.3,4.26,0.4461,0,79.8
52,10138,Desenvolvedor Frontend,Tecnologia da Informação,Junior,1,36,1,Mestrado,7,8,AVANCADO,3,38,4.8,89.1,94,0.3,0.5,0.3,5.16,0.4994,1,100.0
53,10086,Engenheiro de Dados,Gestão de Produtos,Intermediário,2,43,5,Doutorado,8,12,INTERMEDIARIO,2,32,4.8,88.9,94,1.0,1.0,1.0,10.0,0.98,1,100.0
53,10011,Engenheiro de Dados,Gestão de Produtos,Intermediário,2,43,5,Doutorado,8,12,BASICO,1,30,4.6,84.0,87,1.0,1.0,1.0,8.43,0.9546,1,100.0
53,10010,Engenheiro de Dados,Gestão de Produtos,Intermediário,2,43,5,Doutorado,8,12,BASICO,1,35,4.7,86.0,89,1.0,1.0,1.0,9.57,0.9358,1,100.0
53,10085,Engenheiro de Dados,Gestão de Produtos,Intermediário,2,43,5,Doutorado,8,12,AVANCADO,3,48,4.9,86.7,93,0.3,1.0,1.0,7.88,0.6918,1,100.0
53,10128,Engenheiro de Dados,Gestão de Produtos,Intermediário,2,43,5,Doutorado,8,12,BASICO,1,24,4.7,93.4,96,1.0,1.0,0.3,7.14,0.8405,1,100.0
53,10148,Engenheiro de Dados,Gestão de Produtos,Intermediário,2,43,5,Doutorado,8,12,AVANCADO,3,48,4.9,87.6,95,0.3,1.0,0.3,4.8,0.7171,1,100.0
53,10172,Engenheiro de Dados,Gestão de Produtos,Intermediário,2,43,5,Doutorado,8,12,AVANCADO,3,44,4.7,87.6,93,0.3,1.0,0.3,6.4,0.3718,0,18.9
54,10135,Arquiteto de Software,Suporte Técnico,Junior,1,21,1,Ensino Médio,2,15,AVANCADO,3,50,4.9,86.7,94,0.3,1.0,1.0,7.81,0.9469,1,100.0
54,10142,Arquiteto de Software,Suporte Técnico,Junior,1,21,1,Ensino Médio,2,15,AVANCADO,3,48,4.9,86.9,94,0.3,1.0,1.0,9.51,0.7338,0,33.4
